"business_id","date","ViolationTypeID","risk_category","description"
90971,"20170929",103103,"High Risk","High risk food holding temperature "
90974,"20170823",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
90974,"20170823",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90976,"20170925",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90976,"20170925",103142,"Low Risk","Unclean nonfood contact surfaces"
90976,"20170925",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
90989,"20170424",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
90991,"20170919",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91013,"20170828",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91013,"20170828",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
91013,"20170828",103150,"Low Risk","Improper or defective plumbing"
91013,"20170828",103145,"Low Risk","Improper storage of equipment utensils or linens"
91013,"20170828",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
91013,"20170828",103103,"High Risk","High risk food holding temperature "
91013,"20170828",103102,"High Risk","Unclean hands or improper use of gloves"
91015,"20170620",103133,"Moderate Risk","Foods not protected from contamination"
91015,"20170620",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91028,"20170907",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91028,"20170907",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91028,"20170907",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
91028,"20170907",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91035,"20170607",103145,"Low Risk","Improper storage of equipment utensils or linens"
91035,"20170607",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
91035,"20170607",103120,"Moderate Risk","Moderate risk food holding temperature "
91035,"20170607",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
91035,"20170607",103130,"Moderate Risk","Inadequate sewage or wastewater disposal"
91041,"20170512",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91041,"20170512",103139,"Low Risk","Improper food storage"
91041,"20170512",103133,"Moderate Risk","Foods not protected from contamination"
91041,"20170512",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91106,"20170928",103129,"Moderate Risk","Insufficient hot water or running water"
91106,"20170928",103125,"Moderate Risk","Noncompliance with shell fish tags or display"
91133,"20170503",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91133,"20170503",103143,"Low Risk","Inadequate warewashing facilities or equipment"
91134,"20170620",103148,"Low Risk","No thermometers or uncalibrated thermometers "
91134,"20170620",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91153,"20170607",103118,"Moderate Risk","Employee eating or smoking"
91153,"20170607",103109,"High Risk","Unclean or unsanitary food contact surfaces"
91153,"20170607",103155,"Low Risk","Unapproved  living quarters in food facility"
91153,"20170607",103177,"Low Risk","Non service animal"
91155,"20170424",103139,"Low Risk","Improper food storage"
91155,"20170919",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91166,"20170724",103150,"Low Risk","Improper or defective plumbing"
91166,"20170724",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91166,"20170724",103156,"Low Risk","Permit license or inspection report not posted"
91176,"20170926",103142,"Low Risk","Unclean nonfood contact surfaces"
91176,"20170926",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91176,"20170926",103131,"Moderate Risk","Moderate risk vermin infestation"
91176,"20170926",103109,"High Risk","Unclean or unsanitary food contact surfaces"
91189,"20170608",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91199,"20170920",103131,"Moderate Risk","Moderate risk vermin infestation"
91199,"20170420",103160,"Low Risk","Inadequate HACCP plan record keeping"
91199,"20170420",103120,"Moderate Risk","Moderate risk food holding temperature "
91199,"20170420",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91205,"20170428",103160,"Low Risk","Inadequate HACCP plan record keeping"
91232,"20170927",103120,"Moderate Risk","Moderate risk food holding temperature "
91232,"20170927",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91236,"20170718",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91245,"20170607",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91245,"20170607",103120,"Moderate Risk","Moderate risk food holding temperature "
91245,"20170607",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91276,"20171019",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
91276,"20171019",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91287,"20170511",103120,"Moderate Risk","Moderate risk food holding temperature "
91287,"20170511",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91287,"20170511",103145,"Low Risk","Improper storage of equipment utensils or linens"
91289,"20170905",103103,"High Risk","High risk food holding temperature "
91289,"20170905",103161,"Low Risk","Low risk vermin infestation"
91289,"20170905",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91300,"20171002",103139,"Low Risk","Improper food storage"
91300,"20171002",103161,"Low Risk","Low risk vermin infestation"
91300,"20171002",103142,"Low Risk","Unclean nonfood contact surfaces"
91331,"20170428",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91331,"20170428",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91331,"20170428",103133,"Moderate Risk","Foods not protected from contamination"
91334,"20170519",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91334,"20170519",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91334,"20170519",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
91340,"20170830",103107,"High Risk","Improper reheating of food"
91340,"20170830",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
91340,"20170830",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
91340,"20170830",103120,"Moderate Risk","Moderate risk food holding temperature "
91361,"20170613",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
91361,"20170613",103139,"Low Risk","Improper food storage"
91390,"20170505",103102,"High Risk","Unclean hands or improper use of gloves"
91390,"20170505",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
91390,"20170505",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
91390,"20170505",103133,"Moderate Risk","Foods not protected from contamination"
91390,"20170505",103161,"Low Risk","Low risk vermin infestation"
91390,"20170505",103150,"Low Risk","Improper or defective plumbing"
91405,"20170504",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
91405,"20170504",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
91405,"20170504",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91405,"20170504",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
91428,"20170516",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91428,"20170516",103118,"Moderate Risk","Employee eating or smoking"
91428,"20170516",103120,"Moderate Risk","Moderate risk food holding temperature "
91428,"20170516",103129,"Moderate Risk","Insufficient hot water or running water"
91453,"20170606",103131,"Moderate Risk","Moderate risk vermin infestation"
91453,"20170606",103150,"Low Risk","Improper or defective plumbing"
91453,"20170606",103139,"Low Risk","Improper food storage"
91453,"20170606",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
91453,"20170606",103138,"Low Risk","Improper storage use or identification of toxic substances"
91459,"20171018",103133,"Moderate Risk","Foods not protected from contamination"
91459,"20171018",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91459,"20171018",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91459,"20171018",103142,"Low Risk","Unclean nonfood contact surfaces"
91459,"20171018",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91459,"20171018",103103,"High Risk","High risk food holding temperature "
91459,"20171018",103157,"Low Risk","Food safety certificate or food handler card not available"
91459,"20170511",103133,"Moderate Risk","Foods not protected from contamination"
91459,"20170511",103139,"Low Risk","Improper food storage"
91459,"20170511",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91465,"20170718",103109,"High Risk","Unclean or unsanitary food contact surfaces"
91465,"20170718",103114,"High Risk","High risk vermin infestation"
91465,"20170718",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91465,"20170718",103103,"High Risk","High risk food holding temperature "
91465,"20170718",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
91465,"20170718",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91473,"20170720",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
91473,"20170720",103139,"Low Risk","Improper food storage"
91473,"20170720",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
91480,"20171002",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
91480,"20171002",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
91480,"20171002",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
91483,"20170608",103143,"Low Risk","Inadequate warewashing facilities or equipment"
91483,"20170608",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91483,"20170608",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
91483,"20170608",103162,"Low Risk","Other low risk violation"
91561,"20170808",103138,"Low Risk","Improper storage use or identification of toxic substances"
91561,"20170808",103133,"Moderate Risk","Foods not protected from contamination"
91561,"20170808",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
91561,"20170808",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
91561,"20170808",103114,"High Risk","High risk vermin infestation"
91561,"20170808",103120,"Moderate Risk","Moderate risk food holding temperature "
91572,"20170519",103120,"Moderate Risk","Moderate risk food holding temperature "
